,STNID,Lat,Long,Elevation,State,Sta.Name,GSNFlag,HCNFlag,WMOID,Method,ANNprcp_100thIN,ANNprcp_IN,FLAG1,AvgAnnNDS
6909,USW00003822,32.13,-81.21,14,GA,SAVANNAH INTL AP,,HCN,72207,TRADITIONAL,4796,47.96,C,70.3
6910,USW00003841,36.0028,-84.2486,275.8,TN,OAK RIDGE ATDD,,,NA,TRADITIONAL,5547,55.47,S,88.7
6911,USW00003847,35.9508,-85.0814,569.1,TN,CROSSVILLE MEM AP,,,72325,TRADITIONAL,5509,55.09,S,91.1
6912,USW00003849,37.0872,-84.0769,362.1,KY,LONDON CORBIN AP,,,72329,TRADITIONAL,4714,47.14,R,86.1
6913,USW00003853,30.4,-81.4167,4.9,FL,MAYPORT PILOT STN,,,NA,TRADITIONAL,4483,44.83,R,69.1
6914,USW00003855,30.35,-87.3167,8.5,FL,PENSACOLA FOREST SHERMAN NAS,,,NA,TRADITIONAL,6120,61.2,R,74.7
6915,USW00003856,34.6439,-86.7861,190.2,AL,HUNTSVILLE INTL AP,,,72323,TRADITIONAL,5434,54.34,C,77.9
6916,USW00003859,37.2958,-81.2078,874.8,WV,BLUEFIELD MERCER CO AP,,,NA,TRADITIONAL,3963,39.63,S,85.2
6917,USW00003860,38.365,-82.555,251.2,WV,HUNTINGTON TRI STATE AP,,,72425,TRADITIONAL,4259,42.59,S,83.8
6918,USW00003866,32.55,-88.5667,82.6,MS,MERIDIAN NAAS,,,NA,TRADITIONAL,5717,57.17,R,77.9
6919,USW00003870,34.8831,-82.2203,286.5,SC,GREER,GSN,HCN,72312,TRADITIONAL,4719,47.19,C,73.9
6920,USW00003872,37.7836,-81.1231,766.3,WV,BECKLEY RALEIGH CO AP,,,72412,TRADITIONAL,4119,41.19,S,88.9
6921,USW00003881,32.8661,-87.2383,137.2,AL,CENTREVILLE 6 SW,,,72229,TRADITIONAL,5723,57.23,S,76.2
6922,USW00003889,37.5908,-83.3131,415.7,KY,JACKSON,,,72419,TRADITIONAL,4834,48.34,S,91.1
6923,USW00003904,30.5892,-96.3647,93,TX,COLLEGE STN,,,74746,TRADITIONAL,4006,40.06,S,55.9
6924,USW00003919,38.8,-97.65,386.8,KS,SALINA MUNI AP,,,NA,TRADITIONAL,3150,31.5,R,53.4
6925,USW00003927,32.8978,-97.0189,170.7,TX,DALLAS FT WORTH AP,,,72259,TRADITIONAL,3618,36.18,C,52.8
6926,USW00003928,37.6544,-97.4425,406.9,KS,WICHITA,,,72450,TRADITIONAL,3264,32.64,C,52.4
6927,USW00003935,37.2253,-89.5706,102.4,MO,CAPE GIRARDEAU MUNI AP,,,72329,TRADITIONAL,4681,46.81,S,74.7
6928,USW00003937,30.125,-93.2158,4,LA,LAKE CHARLES,,,72240,TRADITIONAL,5749,57.49,C,70.5
6929,USW00003940,32.3206,-90.0778,100.6,MS,JACKSON INTL AP,,,72235,TRADITIONAL,5414,54.14,C,73.8
6930,USW00003945,38.8169,-92.2183,272.2,MO,COLUMBIA RGNL AP,GSN,,72445,TRADITIONAL,4262,42.62,C,69.3
6931,USW00003947,39.2972,-94.7306,306.3,MO,KANSAS CITY INTL AP,,,72446,TRADITIONAL,3886,38.86,C,64.1
6932,USW00003951,32.35,-94.65,124.1,TX,LONGVIEW WSMO,,,72247,TRADITIONAL,4953,49.53,S,66.6
6933,USW00003952,34.8364,-92.2619,173.1,AR,LITTLE ROCK,,,72340,TRADITIONAL,5003,50.03,S,72.9
6934,USW00003957,37.2839,-98.5528,467.9,KS,MEDICINE LODGE,,,72452,TRADITIONAL,2714,27.14,R,45.2
6935,USW00003959,36.7683,-96.0261,217.9,OK,BARTLESVILLE F P FLD,,HCN,NA,TRADITIONAL,4042,40.42,R,59.7
6936,USW00003962,34.29,-93.06,163.1,AR,HOT SPRINGS ASOS,,,NA,TRADITIONAL,5585,55.85,R,72.9
6937,USW00003966,38.6572,-90.6558,140.8,MO,ST LOUIS SPRT OF S L AP,,,NA,TRADITIONAL,4208,42.08,R,70.6
6938,USW00003969,32.2314,-98.2319,393.2,TX,STEPHENVILLE,,,72260,TRADITIONAL,3154,31.54,S,48.5
6939,USW00004725,42.1997,-75.985,489.5,NY,BINGHAMTON,,HCN,72515,TRADITIONAL,3930,39.3,C,83.4
6940,USW00004751,41.8031,-78.6403,645.3,PA,BRADFORD RGNL AP,,,NA,TRADITIONAL,4446,44.46,R,97.2
6941,USW00004781,40.7939,-73.1017,25.6,NY,ISLIP LI MACARTHUR AP,,,72505,TRADITIONAL,4624,46.24,R,75.2
6942,USW00004787,41.1783,-78.8989,552.9,PA,DUBOIS JEFFERSON CO AP,,,NA,TRADITIONAL,4319,43.19,R,91.3
6943,USW00012815,28.4339,-81.325,27.4,FL,ORLANDO INTL AP,,,72205,TRADITIONAL,5073,50.73,C,75.9
6944,USW00012816,29.6919,-82.2756,37.5,FL,GAINESVILLE RGNL AP,,,74756,TRADITIONAL,4733,47.33,S,73.9
6945,USW00012832,29.7333,-85.0333,5.8,FL,APALACHICOLA AP,,HCN,72220,TRADITIONAL,5770,57.7,S,67.6
6946,USW00012834,29.1828,-81.0483,9.4,FL,DAYTONA BEACH INTL AP,,,74787,TRADITIONAL,4962,49.62,S,72
6947,USW00012835,26.585,-81.8614,4.6,FL,FT MYERS PAGE FLD AP,,HCN,NA,TRADITIONAL,5593,55.93,S,75.7
6948,USW00012836,24.555,-81.7522,1.2,FL,KEY WEST INTL AP,GSN,HCN,72201,TRADITIONAL,3983,39.83,C,61.7
6949,USW00012838,28.1011,-80.6439,8.2,FL,MELBOURNE INTL AP,,,72204,TRADITIONAL,5200,52,S,73.5
6950,USW00012839,25.7906,-80.3164,8.8,FL,MIAMI INTL AP,,,72202,TRADITIONAL,6190,61.9,C,86.2
6951,USW00012842,27.9619,-82.5403,5.8,FL,TAMPA INTL AP,GSN,,72211,TRADITIONAL,4630,46.3,C,67
6952,USW00012843,27.6531,-80.2428,8.5,FL,VERO BEACH INTL AP,,,74793,TRADITIONAL,5187,51.87,S,75.5
6953,USW00012844,26.6847,-80.0994,5.8,FL,WEST PALM BEACH INTL AP,,,72203,TRADITIONAL,6233,62.33,S,85.9
6954,USW00012849,26.0719,-80.1536,3.4,FL,FT LAUDERDALE HOLLYWOOD AP,,,74783,TRADITIONAL,6218,62.18,R,76.5
6955,USW00012850,24.5833,-81.6833,1.8,FL,KEY WEST NAS,,,NA,TRADITIONAL,4686,46.86,R,59.9
6956,USW00012859,25.7167,-80.2833,4.6,FL,MIAMI WSO CITY,,,NA,TRADITIONAL,5008,50.08,P,73.7
6957,USW00012883,28.0206,-81.9219,44.2,FL,LAKELAND,,,NA,TRADITIONAL,5217,52.17,R,75.7
6958,USW00012884,29.3331,-89.4075,0.9,LA,BOOTHVILLE ASOS,,,72232,TRADITIONAL,5938,59.38,R,71.4
6959,USW00012912,28.8614,-96.9303,35.1,TX,VICTORIA RGNL AP,,,72255,TRADITIONAL,4122,41.22,S,54.2
6960,USW00012916,29.9933,-90.2511,1.2,LA,NEW ORLEANS INTL AP,GSN,,72231,TRADITIONAL,6245,62.45,S,76.5
6961,USW00012917,29.9506,-94.0206,4.9,TX,PORT ARTHUR SE TX AP,,,72241,TRADITIONAL,6047,60.47,S,71.1
6962,USW00012918,29.6381,-95.2819,13.4,TX,HOUSTON HOBBY AP,,,72244,TRADITIONAL,5465,54.65,S,65.2
6963,USW00012919,25.9156,-97.4186,7,TX,BROWNSVILLE,,,72250,TRADITIONAL,2744,27.44,C,38.9
6964,USW00012921,29.5442,-98.4839,240.5,TX,SAN ANTONIO INTL AP,GSN,HCN,72253,TRADITIONAL,3227,32.27,C,46.3
6965,USW00012924,27.7839,-97.5108,13.7,TX,CORPUS CHRISTI,,HCN,72251,TRADITIONAL,3176,31.76,C,42.7
6966,USW00012925,28.3667,-97.6667,60,TX,BEEVILLE CHASE NAAS,,,NA,TRADITIONAL,3296,32.96,R,46.6
6967,USW00012926,27.6833,-97.2833,5.5,TX,CORPUS CHRISTI NAS,,,NA,TRADITIONAL,3427,34.27,R,40.5
6968,USW00012928,27.5,-97.8167,17.1,TX,KINGSVILLE NAAS,,,NA,TRADITIONAL,3038,30.38,S,41.4
6969,USW00012930,29.9167,-90.1303,6.1,LA,NEW ORLEANS AUDUBON,,HCN,NA,TRADITIONAL,6229,62.29,R,78.6
6970,USW00012935,28.7247,-96.2536,3.7,TX,PALACIOS MUNI AP,,,NA,TRADITIONAL,4459,44.59,S,54.5
6971,USW00012944,29.3,-94.8,2.1,TX,GALVESTON,,,NA,TRADITIONAL,4305,43.05,R,56.6
6972,USW00012958,29.8167,-90.0167,1.5,LA,NEW ORLEANS ALVIN CALLENDER FL,,,NA,TRADITIONAL,6248,62.48,R,81.2
6973,USW00012959,26.1839,-98.2539,30.5,TX,MCALLEN MILLER INTL AP,,,NA,TRADITIONAL,2220,22.2,R,33.8
6974,USW00012960,29.98,-95.36,29,TX,HOUSTON INTERCONT AP,,,72243,TRADITIONAL,4977,49.77,C,64.2
6975,USW00012962,29.36,-99.1742,280.4,TX,HONDO MUNI AP,,,NA,TRADITIONAL,2624,26.24,R,41.6
6976,USW00013702,37.0833,-76.35,3,VA,LANGLEY AFB,,,74598,TRADITIONAL,4670,46.7,R,72.1
6977,USW00013713,35.3444,-77.9647,33.2,NC,GOLDSBORO 4 SE,,HCN,NA,TRADITIONAL,4879,48.79,R,76.9
6978,USW00013714,35.1739,-79.0089,66.4,NC,POPE AFB,,,72303,TRADITIONAL,4559,45.59,R,72.7
6979,USW00013721,38.3,-76.4167,11.9,MD,PATUXENT RIVER NAS,,,72404,TRADITIONAL,4665,46.65,R,74.9
6980,USW00013722,35.8922,-78.7819,126.8,NC,RALEIGH DURHAM INTL AP,GSN,,72306,TRADITIONAL,4334,43.34,C,72.7
6981,USW00013723,36.0969,-79.9433,271.3,NC,PIEDMONT TRIAD INTL AP,,,72317,TRADITIONAL,4220,42.2,S,71.9
6982,USW00013724,39.3792,-74.4242,3,NJ,ATLANTIC CITY,,HCN,NA,TRADITIONAL,4001,40.01,S,67.6
6983,USW00013729,38.8853,-79.8528,603.2,WV,ELKINS RANDOLPH CO AP,,,72417,TRADITIONAL,4593,45.93,C,101.8
6984,USW00013733,37.3208,-79.2067,286.5,VA,LYNCHBURG RGNL AP,,,72410,TRADITIONAL,4157,41.57,C,72.5
6985,USW00013734,39.4019,-77.9844,162.8,WV,MARTINSBURG E WV RGNL AP,,HCN,NA,TRADITIONAL,3870,38.7,C,72.6
6986,USW00013735,39.3667,-75.0667,21.3,NJ,MILLVILLE MUNI AP,,,NA,TRADITIONAL,4159,41.59,S,70.2
6987,USW00013736,39.6428,-79.9164,378,WV,MORGANTOWN HART FLD,,,NA,TRADITIONAL,4183,41.83,S,89.6
6988,USW00013737,36.9033,-76.1922,9.1,VA,NORFOLK INTL AP,,HCN,72308,TRADITIONAL,4653,46.53,S,75.5
6989,USW00013739,39.8683,-75.2311,3,PA,PHILADELPHIA INTL AP,,,72408,TRADITIONAL,4153,41.53,C,71.5
6990,USW00013740,37.505,-77.3203,50,VA,RICHMOND INTL AP,,,72401,TRADITIONAL,4360,43.6,C,73.6
6991,USW00013741,37.3169,-79.9742,358.1,VA,ROANOKE RGNL AP,,,72411,TRADITIONAL,4125,41.25,C,72.2
6992,USW00013743,38.8483,-77.0342,3,VA,WASHINGTON REAGAN AP,GSN,,72405,TRADITIONAL,3974,39.74,C,70.1
6993,USW00013744,34.1853,-79.7239,44.5,SC,FLORENCE RGNL AP,,,NA,TRADITIONAL,4291,42.91,S,70.4
6994,USW00013748,34.2675,-77.8997,10.1,NC,WILMINGTON INTL AP,,,72302,TRADITIONAL,5761,57.61,S,77.6
6995,USW00013750,36.95,-76.2833,5.2,VA,NORFOLK NAS,,,NA,TRADITIONAL,4476,44.76,R,74.6
6996,USW00013754,34.9,-76.8833,8.8,NC,CHERRY POINT MCAS,,,72309,TRADITIONAL,5613,56.13,R,82.6
6997,USW00013764,38.6892,-75.3592,15.5,DE,GEORGETOWN SUSSEX CO AP,,,NA,TRADITIONAL,4377,43.77,R,70.4
6998,USW00013766,35.9172,-75.7,4,NC,MANTEO AP,,,NA,TRADITIONAL,4997,49.97,R,71
6999,USW00013769,36.8167,-76.0333,7,VA,OCEANA NAS,,,NA,TRADITIONAL,4431,44.31,R,75.3
7000,USW00013773,38.5,-77.3,3,VA,QUANTICO MCAS,,,NA,TRADITIONAL,4111,41.11,R,71.5
7001,USW00013777,39.2833,-76.6167,4.3,MD,BALTIMORE CUSTOMS HOUSE,,,NA,TRADITIONAL,4243,42.43,R,68.4
7002,USW00013781,39.6728,-75.6008,24.1,DE,WILMINGTON NEW CASTLE CO AP,,,72418,TRADITIONAL,4308,43.08,S,71.6
7003,USW00013782,32.78,-79.9319,3,SC,CHARLESTON CITY,,HCN,NA,TRADITIONAL,4442,44.42,S,65.2
7004,USW00013786,36.2606,-76.175,4,NC,ELIZABETH CITY CGAS,,,72307,TRADITIONAL,4658,46.58,R,72.4
7005,USW00013802,38.52,-89.8467,137.2,IL,BELLEVILLE SIU RSCH,,,NA,TRADITIONAL,4165,41.65,S,69.2
7006,USW00013861,31.25,-82.4,42.7,GA,WAYCROSS WSMO,,,72213,TRADITIONAL,4679,46.79,R,71.6
7007,USW00013865,32.3347,-88.7442,89.6,MS,MERIDIAN KEY FLD,GSN,,72234,TRADITIONAL,5616,56.16,S,76.6
7008,USW00013866,38.3794,-81.59,277.4,WV,CHARLESTON YEAGER AP,,,72414,TRADITIONAL,4403,44.03,C,90.3
7009,USW00013867,39.2811,-81.5572,189,WV,PARKERSBURG,,,NA,TRADITIONAL,4208,42.08,S,85.1
7010,USW00013870,31.5358,-82.5067,58.8,GA,ALMA BACON CO AP,,,72316,TRADITIONAL,4669,46.69,S,70.5
7011,USW00013871,33.5872,-85.8556,181.1,AL,ANNISTON METRO AP,,,NA,TRADITIONAL,4967,49.67,S,76
7012,USW00013872,35.5953,-82.5567,682.1,NC,ASHEVILLE,,,NA,TRADITIONAL,3699,36.99,S,74.6
7013,USW00013873,33.9481,-83.3275,239.3,GA,ATHENS BEN EPPS AP,,,72311,TRADITIONAL,4633,46.33,C,71.9
7014,USW00013874,33.63,-84.4417,307.8,GA,ATLANTA HARTSFIELD INTL AP,,,72219,TRADITIONAL,4971,49.71,C,75.4
7015,USW00013876,33.5656,-86.745,187.5,AL,BIRMINGHAM AP,,,72228,TRADITIONAL,5372,53.72,C,79.1
7016,USW00013877,36.4731,-82.4044,457.2,TN,BRISTOL TRI CITY AP,,,72335,TRADITIONAL,4101,41.01,C,86.3
7017,USW00013878,31.1522,-81.3908,4.9,GA,BRUNSWICK MALCOLM MCKINNON AP,,,NA,TRADITIONAL,4500,45,S,65.3
7018,USW00013880,32.8986,-80.0403,12.2,SC,CHARLESTON INTL AP,GSN,,72208,TRADITIONAL,5103,51.03,C,74.4
7019,USW00013881,35.2236,-80.9553,221.9,NC,CHARLOTTE DOUGLAS AP,,,72314,TRADITIONAL,4163,41.63,C,69.9
7020,USW00013882,35.0311,-85.2014,204.5,TN,CHATTANOOGA LOVELL AP,GSN,,72324,TRADITIONAL,5248,52.48,C,81.7
7021,USW00013883,33.9486,-81.1186,70.4,SC,COLUMBIA,,,72310,TRADITIONAL,4459,44.59,C,69.6
7022,USW00013884,30.7797,-86.5225,57.9,FL,CRESTVIEW BOB SIKES AP,,,NA,TRADITIONAL,6291,62.91,R,80.9
7023,USW00013889,30.4844,-81.7019,10.1,FL,JACKSONVILLE,,,72206,TRADITIONAL,5239,52.39,C,74.7
7024,USW00013891,35.8181,-83.9858,293.2,TN,KNOXVILLE MCGHEE TYSON AP,,,72326,TRADITIONAL,4786,47.86,S,84.2
7025,USW00013893,35.0564,-89.9864,77.4,TN,MEMPHIS INTL AP,,,72334,TRADITIONAL,5368,53.68,C,73
7026,USW00013894,30.6794,-88.2397,63.4,AL,MOBILE,,,72223,TRADITIONAL,6615,66.15,C,79.8
7027,USW00013895,32.2997,-86.4075,61.6,AL,MONTGOMERY AP,,,72226,TRADITIONAL,5307,53.07,S,71.9
7028,USW00013896,34.7442,-87.5997,164.6,AL,MUSCLE SHOALS RGNL AP,,HCN,NA,TRADITIONAL,5320,53.2,R,77.5
7029,USW00013897,36.1189,-86.6892,182.9,TN,NASHVILLE INTL AP,,,72327,TRADITIONAL,4725,47.25,C,77
7030,USW00013899,30.4781,-87.1869,34.1,FL,PENSACOLA RGNL AP,,HCN,72222,TRADITIONAL,6527,65.27,C,77.2
7031,USW00013904,30.1831,-97.68,146.3,TX,AUSTIN BERGSTROM AP,,,74745,TRADITIONAL,3464,34.64,R,47.9
7032,USW00013935,31.3928,-92.2956,34.1,LA,ALEXANDRIA ESLER RGNL AP,,,NA,TRADITIONAL,5746,57.46,R,74
7033,USW00013942,32.5156,-92.0406,24.1,LA,MONROE RGNL AP,,,NA,TRADITIONAL,5402,54.02,S,69
7034,USW00013957,32.4506,-93.8411,83.2,LA,SHREVEPORT,GSN,,72248,TRADITIONAL,5141,51.41,C,67.6
7035,USW00013958,30.3208,-97.7603,204.2,TX,AUSTIN-CAMP MABRY,,,72254,TRADITIONAL,3432,34.32,S,50.7
7036,USW00013959,31.6189,-97.2283,152.4,TX,WACO RGNL AP,,,72256,TRADITIONAL,3469,34.69,C,50.3
7037,USW00013960,32.8519,-96.8556,134.1,TX,DALLAS LOVE FLD,,,72258,TRADITIONAL,3757,37.57,S,51.8
7038,USW00013961,32.8192,-97.3614,209.4,TX,FT WORTH MEACHAM FLD,,,74739,TRADITIONAL,3609,36.09,R,51.1
7039,USW00013962,32.4106,-99.6822,545.6,TX,ABILENE RGNL AP,GSN,,72266,TRADITIONAL,2482,24.82,C,41
7040,USW00013963,34.7272,-92.2389,78.6,AR,LITTLE ROCK AP ADAMS FLD,,,NA,TRADITIONAL,4975,49.75,C,71.1
7041,USW00013964,35.3331,-94.3625,136.9,AR,FT SMITH RGNL AP,GSN,,72344,TRADITIONAL,4546,45.46,S,65.8
7042,USW00013966,33.9786,-98.4928,310,TX,WICHITA FALLS MUNI AP,,,72351,TRADITIONAL,2892,28.92,S,44.5
7043,USW00013967,35.3889,-97.6006,391.7,OK,OKLAHOMA CITY WILL ROGERS AP,GSN,,72353,TRADITIONAL,3652,36.52,C,54.4
7044,USW00013968,36.1994,-95.8872,198.1,OK,TULSA INTL AP,,,72356,TRADITIONAL,4097,40.97,S,59.8
7045,USW00013969,36.7367,-97.1019,304.8,OK,PONCA CITY MUNI AP,,,72453,TRADITIONAL,3484,34.84,S,51.2
7046,USW00013970,30.5372,-91.1469,19.5,LA,BATON ROUGE RYAN AP,,HCN,NA,TRADITIONAL,6065,60.65,C,77
7047,USW00013971,36.2667,-93.1567,418.8,AR,HARRISON BOONE CO AP,,,72345,TRADITIONAL,4414,44.14,R,69.1
7048,USW00013975,36.2967,-99.7689,667.8,OK,GAGE AP,,,74641,TRADITIONAL,2197,21.97,S,38.3
7049,USW00013976,30.205,-91.9875,11.6,LA,LAFAYETTE RGNL AP,,HCN,NA,TRADITIONAL,6050,60.5,S,77.4
7050,USW00013977,33.4536,-94.0075,110,AR,TEXARKANA WEBB FLD,,,NA,TRADITIONAL,4965,49.65,R,66.7
7051,USW00013978,33.4964,-90.0867,40.5,MS,GREENWOOD LEFLORE AP,,,74758,TRADITIONAL,5177,51.77,S,70
7052,USW00013980,37.155,-98.0283,408.4,KS,ANTHONY,,HCN,NA,TRADITIONAL,3315,33.15,S,50.1
7053,USW00013981,37.6703,-95.4842,300.2,KS,CHANUTE MARTIN JOHNSON AP,,,NA,TRADITIONAL,4207,42.07,R,62
7054,USW00013984,39.5514,-97.6508,447.8,KS,CONCORDIA MUNI AP,GSN,,72458,TRADITIONAL,2789,27.89,S,50.7
7055,USW00013985,37.7608,-99.9683,789.4,KS,DODGE CITY,GSN,,72451,TRADITIONAL,2160,21.6,S,41.7
7056,USW00013987,37.1467,-94.5022,298.7,MO,JOPLIN REGIONAL  AIRPORT,,,NA,TRADITIONAL,4655,46.55,S,68.7
7057,USW00013988,39.1208,-94.5969,226.2,MO,KANSAS CITY DOWNTOWN AP,,,NA,TRADITIONAL,3906,39.06,S,63.1
7058,USW00013991,39.1342,-93.2225,240.8,MO,MARSHALL,,,NA,TRADITIONAL,4229,42.29,R,67.2
7059,USW00013993,39.7736,-94.9233,249.3,MO,ST JOSEPH ROSECRANS AP,,,72449,TRADITIONAL,3560,35.6,R,55.9
7060,USW00013994,38.7525,-90.3736,161.8,MO,ST LOUIS LAMBERT INTL AP,,,72434,TRADITIONAL,4096,40.96,C,70
7061,USW00013995,37.2353,-93.4003,389.5,MO,SPRINGFIELD,,,72440,TRADITIONAL,4557,45.57,S,71.2
7062,USW00013996,39.0725,-95.6261,267,KS,TOPEKA MUNI AP,,,72456,TRADITIONAL,3646,36.46,C,60.6
7063,USW00013997,38.1311,-91.7683,343.5,MO,VICHY ROLLA NATIONAL AP,,,72442,TRADITIONAL,4361,43.61,R,68.9
7064,USW00014605,44.3206,-69.7972,106.7,ME,AUGUSTA STATE AP,,,NA,TRADITIONAL,4188,41.88,C,79.2
7065,USW00014606,44.7978,-68.8186,45.1,ME,BANGOR INTL AP,,,72607,TRADITIONAL,4193,41.93,R,81.9
7066,USW00014607,46.8706,-68.0172,190.2,ME,CARIBOU MUNI AP,GSN,,72712,TRADITIONAL,3849,38.49,C,87.4
7067,USW00014609,46.1236,-67.7928,145.1,ME,HOULTON INTL AP,,,NA,TRADITIONAL,3998,39.98,S,84.3
7068,USW00014611,43.9,-69.9333,21.3,ME,BRUNSWICK NAS,,,74392,TRADITIONAL,5110,51.1,R,80.1
7069,USW00014711,40.1936,-76.7633,95.1,PA,MIDDLETOWN HARRISBURG INTL AP,,,72399,TRADITIONAL,4074,40.74,R,75.2
7070,USW00014717,43.2333,-75.4,158.2,NY,GRIFFISS AFB,,,NA,TRADITIONAL,4573,45.73,R,98.8
7071,USW00014732,40.7794,-73.8803,3.4,NY,NEW YORK LAGUARDIA AP,,,72503,TRADITIONAL,4473,44.73,C,74
7072,USW00014733,42.9486,-78.7369,211.2,NY,BUFFALO,,HCN,72528,TRADITIONAL,4048,40.48,C,93.6
7073,USW00014734,40.6825,-74.1694,2.1,NJ,NEWARK INTL AP,,,72502,TRADITIONAL,4625,46.25,C,75.7
7074,USW00014735,42.7431,-73.8092,95.1,NY,ALBANY AP,,HCN,72518,TRADITIONAL,3935,39.35,C,79.3
7075,USW00014736,40.2964,-78.3203,451.1,PA,ALTOONA BLAIR CO AP,,,NA,TRADITIONAL,3564,35.64,S,74.8
7076,USW00014737,40.6508,-75.4492,118.9,PA,ALLENTOWN INTL AP,,HCN,72517,TRADITIONAL,4535,45.35,S,78
7077,USW00014739,42.3606,-71.0106,3.7,MA,BOSTON LOGAN INTL AP,,,72509,TRADITIONAL,4377,43.77,S,76.2
7078,USW00014740,41.9381,-72.6825,57.9,CT,HARTFORD BRADLEY INTL AP,,,72508,TRADITIONAL,4585,45.85,S,78.4
7079,USW00014742,44.4683,-73.15,100.6,VT,BURLINGTON INTL AP,GSN,HCN,72617,TRADITIONAL,3682,36.82,C,81.5
7080,USW00014743,44.5772,-75.1097,136.6,NY,CANTON 4 SE,,HCN,NA,TRADITIONAL,3734,37.34,S,85.5
7081,USW00014745,43.1953,-71.5011,105.5,NH,CONCORD MUNI AP,,,72605,TRADITIONAL,4061,40.61,C,78.3
7082,USW00014750,43.35,-73.6167,97.8,NY,GLENS FALLS AP,,,72522,TRADITIONAL,3906,39.06,S,79
7083,USW00014751,40.2172,-76.8514,103.6,PA,HARRISBURG CPTL CY AP,,,72511,TRADITIONAL,4092,40.92,R,73.5
7084,USW00014752,41.7361,-72.6506,5.8,CT,HARTFORD BRAINARD FLD,,,NA,TRADITIONAL,4360,43.6,R,74
7085,USW00014753,42.2122,-71.1136,190.5,MA,BLUE HILL,GSN,HCN,74492,TRADITIONAL,5342,53.42,S,86.7
7086,USW00014755,44.2667,-71.2994,1910.2,NH,MT WASHINGTON,GSN,,72613,TRADITIONAL,9687,96.87,S,153.8
7087,USW00014757,41.6267,-73.8842,50.6,NY,POUGHKEEPSIE DUTCHESS CO AP,,HCN,NA,TRADITIONAL,4653,46.53,R,81.2
7088,USW00014761,40.9167,-78.0667,592.8,PA,PHILIPSBURG 8 E,,,NA,TRADITIONAL,4260,42.6,R,89.8
7089,USW00014764,43.6497,-70.3003,13.7,ME,PORTLAND INTL JETPORT,,HCN,72606,TRADITIONAL,4725,47.25,C,79.5
7090,USW00014765,41.7219,-71.4325,18.3,RI,PROVIDENCE T F GREEN AP,,HCN,72507,TRADITIONAL,4718,47.18,S,78.3
7091,USW00014768,43.1167,-77.6767,162.5,NY,ROCHESTER GTR INTL AP,,HCN,72529,TRADITIONAL,3427,34.27,C,80.3
7092,USW00014771,43.1111,-76.1039,125.9,NY,SYRACUSE HANCOCK INTL AP,GSN,HCN,72519,TRADITIONAL,3847,38.47,S,89.7
7093,USW00014777,41.3336,-75.7269,283.5,PA,WILKES-BARRE INTL AP,,,72513,TRADITIONAL,3826,38.26,S,78
7094,USW00014778,41.2433,-76.9217,158.5,PA,WILLIAMSPORT,,HCN,72514,TRADITIONAL,4128,41.28,S,78
7095,USW00014790,42.15,-70.9333,47.9,MA,SOUTH WEYMOUTH NAS,,,NA,TRADITIONAL,4901,49.01,R,80.4
7096,USW00014793,40.2,-75.15,110,PA,WILLOW GROVE NAS,,,NA,TRADITIONAL,4818,48.18,R,75.6
7097,USW00014804,42.6083,-82.8183,176.8,MI,MT CLEMENS ANG BASE,,HCN,NA,TRADITIONAL,3206,32.06,R,67.9
7098,USW00014806,40.3131,-88.1594,225.6,IL,RANTOUL,,,NA,TRADITIONAL,4031,40.31,R,72.7
7099,USW00014814,45.0606,-83.4281,179.8,MI,ALPENA WWTP,,,NA,TRADITIONAL,2988,29.88,R,72.8
7100,USW00014815,42.3075,-85.2511,282.9,MI,BATTLE CREEK KELLOGG AP,,,NA,TRADITIONAL,3315,33.15,R,70.8
7101,USW00014817,44.2656,-85.3967,394.7,MI,CADILLAC,,,NA,TRADITIONAL,3403,34.03,R,76.5
7102,USW00014819,41.7861,-87.7522,186.5,IL,CHICAGO MIDWAY AP,,,72534,TRADITIONAL,3909,39.09,S,72.5
7103,USW00014820,41.4131,-81.86,232.6,OH,CLEVELAND,,,72524,TRADITIONAL,3914,39.14,C,87.2
7104,USW00014821,39.9914,-82.8808,246.9,OH,COLUMBUS PORT COLUMBUS INTL AP,,,72428,TRADITIONAL,3931,39.31,C,78.5
7105,USW00014824,45.7181,-87.0939,179.8,MI,ESCANABA,,,72648,TRADITIONAL,2867,28.67,R,65.1
7106,USW00014825,41.0136,-83.6686,243.8,OH,FINDLAY AP,,,NA,TRADITIONAL,3382,33.82,S,72.3
7107,USW00014826,42.9667,-83.7494,234.7,MI,FLINT BISHOP INTL AP,,,72637,TRADITIONAL,3137,31.37,C,69.2
7108,USW00014827,40.9706,-85.2064,241.1,IN,FT WAYNE INTL AP,,,72533,TRADITIONAL,3834,38.34,C,76.7
7109,USW00014828,43.9758,-84.4908,236.2,MI,GLADWIN,,,NA,TRADITIONAL,3277,32.77,R,71.7
7110,USW00014833,42.2667,-84.4667,304.2,MI,JACKSON REYNOLDS FLD,,,NA,TRADITIONAL,3150,31.5,S,68.8
7111,USW00014835,40.4122,-86.9369,182.6,IN,LAFAYETTE PURDUE UNIV AP,,,NA,TRADITIONAL,3658,36.58,R,70.6
7112,USW00014836,42.7803,-84.5789,256.3,MI,LANSING CAPITAL CITY AP,,,72539,TRADITIONAL,3177,31.77,S,69
7113,USW00014837,43.1406,-89.3453,264,WI,MADISON DANE RGNL AP,,,72641,TRADITIONAL,3448,34.48,C,68
